"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal_caption","Descripcio_dia_setmana","Dia_setmana","Descripcio_tipus_dia","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_tipus_accident","Coordenada_UTM_X","Coordenada_UTM_Y","Longitud","Latitud"
"2017S003303    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",369306,"General Mitre                                     ","0132 0134","Dilluns","Dl","Laboral",2017,4,"Abril",10,21,"Tarda","Abast","428537.71","4584347.29","2.143892","41.405648"
"2017S006324    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre                                     ","0224 0224","Dimecres","Dc","Laboral",2017,7,"Juliol",19,20,"Tarda","Xoc contra element estàtic","428824.43","4584342.28","2.147326","41.405628"
"2017S006183    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",369306,"Guillem Tell / Saragossa                          ","0063 0063","Dissabte","Ds","Laboral",2017,7,"Juliol",15,21,"Tarda","Caiguda (dues rodes)","428928.71","4583977.94","2.148613","41.40235"
"2017S007591    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre                                     ","0170 0170","Dimecres","Dc","Laboral",2017,9,"Setembre",13,12,"Matí","Abast","428340.01","4584228.89","2.14155","41.404558"
"2017S010450    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre                                     ","0103 0103","Dilluns","Dl","Laboral",2017,12,"Desembre",18,12,"Matí","Caiguda interior vehicle","427813.4","4583804.29","2.135296","41.400692"
"2017S002178    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",701564,"CTRA VALLVI PLANES / Vesc                         ","0033 0033","Divendres","Dv","Laboral",2017,3,"Març",17,15,"Tarda","Col.lisió fronto-lateral","424841.39","4586524.66","2.099408","41.424917"
"2017S010733    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",202050,"Mas Guimbau                                       ","0057 0057","Dijous","Dj","Laboral",2017,12,"Desembre",28,19,"Tarda","Xoc contra element estàtic","424208.09","4586359.06","2.091854","41.423372"
"2017S004143    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",206458,"Major del Rectoret                                ","0055 0055","Dimarts","Dm","Laboral",2017,5,"Maig",9,20,"Tarda","Col.lisió lateral","424530.8","4586546.57","2.095684","41.425086"
"2017S004254    ",6,"Gràcia",28,"Vallcarca i els Penitents",229908,"Mare de Déu del Coll                              ","0053 0053","Dissabte","Ds","Laboral",2017,5,"Maig",13,11,"Matí","Atropellament","428941.78","4584806.73","2.148671","41.409817"
"2017S006040    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",280803,"Reis Catòlics                                     ","0001 0001","Dimarts","Dm","Laboral",2017,7,"Juliol",11,17,"Tarda","Xoc contra element estàtic","425217.54","4585277.68","2.104061","41.413721"
"2017S000087    ",6,"Gràcia",28,"Vallcarca i els Penitents",356803,"AV VALLCARCA                                      ","0302 0302","Dimecres","Dc","Laboral",2017,1,"Gener",4,16,"Tarda","Atropellament","428958.12","4585089.98","2.148841","41.412368"
"2017S010479    ",6,"Gràcia",28,"Vallcarca i els Penitents",56402,"Argentera / Cambrils                              ","0009 0009","Dilluns","Dl","Laboral",2017,12,"Desembre",18,19,"Tarda","Col.lisió fronto-lateral","428689.59","4585022.49","2.145631","41.41174"
"2017S007042    ",6,"Gràcia",28,"Vallcarca i els Penitents",69200,"Dalt (Besòs)                                      ","0015 0015","Dijous","Dj","Laboral",2017,8,"Agost",17,14,"Tarda","Abast","428143.61","4585642.23","2.139025","41.417276"
"2017S008339    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",320908,"Sarrià a Vallvidrera                              ","0237 0237","Dilluns","Dl","Laboral",2017,10,"Octubre",9,23,"Nit","Abast","425282.59","4584933.6","2.104881","41.410629"
"2017S008059    ",6,"Gràcia",28,"Vallcarca i els Penitents",355505,"Velázquez                                         ","0002 0016","Divendres","Dv","Laboral",2017,9,"Setembre",29,19,"Tarda","Xoc contra element estàtic","428918.73","4584602.39","2.14842","41.407978"
"2017S010459    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca / Maignon                               ","0010 0010","Dilluns","Dl","Laboral",2017,12,"Desembre",18,13,"Matí","Col.lisió lateral","429004.53","4584631.67","2.149445","41.408247"
"2017S007715    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca                                         ","0044 0044","Dilluns","Dl","Laboral",2017,9,"Setembre",18,13,"Matí","Caiguda (dues rodes)","428891.67","4584767.74","2.148078","41.409462"
"2017S001076    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",160007,"ALBERES                                           ","0025 0025","Dijous","Dj","Laboral",2017,2,"Febrer",9,2,"Nit","Xoc contra element estàtic","425232.87","4585475.37","2.104216","41.415506"
"2017S000451    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",160007,"ALBERES                                           ","0026 0026","Dimarts","Dm","Laboral",2017,1,"Gener",17,9,"Matí","Xoc contra element estàtic","425223.93","4585581.66","2.104095","41.41646"
"2017S008354    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca / Gustavo Bécquer                       ","0194 0196","Dimarts","Dm","Laboral",2017,10,"Octubre",10,12,"Matí","Xoc contra element estàtic","428406.05","4585493.21","2.142189","41.415957"
"2017S004796    ",6,"Gràcia",28,"Vallcarca i els Penitents",216702,"Mons                                              ","0005 0005","Dimecres","Dc","Laboral",2017,5,"Maig",31,20,"Tarda","Caiguda (dues rodes)","428614.09","4585218.06","2.144711","41.413499"
"2017S002045    ",6,"Gràcia",29,"el Coll",220903,"PG MARE DÉU COLL                                  ","0073 0073","Dimarts","Dm","Laboral",2017,3,"Març",14,9,"Matí","Abast","429065.69","4585944.9","2.150021","41.420078"
"2017S007909    ",6,"Gràcia",29,"el Coll",230000,"Mare de Déu del Coll                              ","0077 0077","Diumenge","Dg","Laboral",2017,9,"Setembre",24,15,"Tarda","Caiguda (dues rodes)","428914.69","4585795.14","2.148232","41.418723"
"2017S005618    ",6,"Gràcia",29,"el Coll",230000,"Mare de Déu del Coll                              ","0106 0108","Dimarts","Dm","Laboral",2017,6,"Juny",27,23,"Nit","Altres","428924.72","4585784.63","2.148353","41.418624"
"2017S009421    ",6,"Gràcia",29,"el Coll",320307,"Mare de Déu del Coll / Santuari                   ","0004 0004","Dilluns","Dl","Laboral",2017,11,"Novembre",13,18,"Tarda","Caiguda interior vehicle","429020.38","4585967.39","2.14948","41.420281"
"2017S006088    ",6,"Gràcia",28,"Vallcarca i els Penitents",147508,"Gomis                                             ","0003 0003","Dijous","Dj","Laboral",2017,7,"Juliol",13,9,"Matí","Bolcada (més de dues rodes)","428404.97","4585044.81","2.142219","41.411913"
"2017S001236    ",6,"Gràcia",28,"Vallcarca i els Penitents",147508,"AV VALLCARCA / Josep Jover                        ","0100U0100U","Dimarts","Dm","Laboral",2017,2,"Febrer",14,16,"Tarda","Abast","428151.24","4585291.09","2.139162","41.414115"
"2017S008463    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca                                         ","0256 0256","Dissabte","Ds","Laboral",2017,10,"Octubre",14,13,"Matí","Xoc contra element estàtic","428296.31","4585949.21","2.140819","41.420055"
"2017S004050    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca                                         ","0262 0266","Dilluns","Dl","Laboral",2017,5,"Maig",8,4,"Nit","Abast","428288.24","4586022.15","2.140715","41.420711"
"2017S009169    ",6,"Gràcia",28,"Vallcarca i els Penitents",701267,"Alfonso Comín                                     ",6,"Dilluns","Dl","Laboral",2017,11,"Novembre",6,15,"Tarda","Col.lisió lateral","428022.17","4585473.76","2.137597","41.415743"
"2017S006369    ",6,"Gràcia",28,"Vallcarca i els Penitents",701268,"Dalt (Besòs)                                      ",950000,"Divendres","Dv","Laboral",2017,7,"Juliol",21,7,"Matí","Col.lisió lateral","427980.49","4585452.25","2.137097","41.41555"
"2017S001274    ",6,"Gràcia",28,"Vallcarca i els Penitents",25103,"AV VALLCARCA / Esteve Terradas                    ","0022 0022","Dimecres","Dc","Laboral",2017,2,"Febrer",15,14,"Tarda","Col.lisió fronto-lateral","427679.01","4585879.13","2.133445","41.419369"
"2017S008292    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca                                         ","0122 0122","Diumenge","Dg","Laboral",2017,10,"Octubre",8,2,"Nit","Col.lisió fronto-lateral","428557.36","4585073.82","2.144046","41.412188"
"2017S005632    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca                                         ","0126 0126","Dimecres","Dc","Laboral",2017,6,"Juny",28,15,"Tarda","Abast","428509.31","4585101.95","2.143468","41.412436"
"2017S003821    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca                                         ","0140 0142","Dissabte","Ds","Laboral",2017,4,"Abril",29,19,"Tarda","Col.lisió lateral","428478.04","4585176.57","2.143088","41.413109"
"2017S007810    ",6,"Gràcia",28,"Vallcarca i els Penitents",352507,"Dalt (Llobregat)                                  ","0065 0065","Dijous","Dj","Laboral",2017,9,"Setembre",21,8,"Matí","Abast multiple","428198.87","4585945.11","2.139647","41.42001"
"2017S007944    ",6,"Gràcia",28,"Vallcarca i els Penitents",701267,"B-20 (Llobregat)                                  ",1000000,"Dimarts","Dm","Laboral",2017,9,"Setembre",26,11,"Matí","Abast","428198.7","4585893","2.139653","41.419541"
"2017S003338    ",6,"Gràcia",31,"la Vila de Gràcia",123408,"Torrent de l'Olla / Santa Perpètua                ","0013 0013","Dimecres","Dc","Laboral",2017,4,"Abril",12,15,"Tarda","Abast","429159.54","4584542.01","2.15131","41.407459"
"2017S009219    ",6,"Gràcia",31,"la Vila de Gràcia",28000,"Sant Marc / Augusta                               ","0064 0066","Dimecres","Dc","Laboral",2017,11,"Novembre",8,8,"Matí","Col.lisió lateral","429205.74","4583721.88","2.151957","41.400069"
"2017S008859    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia                                    ","0202 0204","Dijous","Dj","Laboral",2017,10,"Octubre",26,9,"Matí","Caiguda interior vehicle","429220.21","4584131.51","2.152088","41.403763"
"2017S000462    ",6,"Gràcia",31,"la Vila de Gràcia",79601,"VIA AUGUSTA                                       ","0018 0018","Dimarts","Dm","Laboral",2017,1,"Gener",17,15,"Tarda","Col.lisió fronto-lateral","429341.14","4583752.94","2.15358","41.40036"
"2017S007560    ",6,"Gràcia",31,"la Vila de Gràcia",123408,"Lesseps                                           ","0003 0003","Dimarts","Dm","Laboral",2017,9,"Setembre",12,16,"Tarda","Caiguda (dues rodes)","429071.12","4584390.71","2.150275","41.406082"
"2017S008910    ",6,"Gràcia",31,"la Vila de Gràcia",123408,"General Mitre                                     ","0021X0021X","Divendres","Dv","Laboral",2017,10,"Octubre",27,21,"Tarda","Col.lisió lateral","429025.06","4584480.99","2.149714","41.406889"
"2017S008607    ",6,"Gràcia",31,"la Vila de Gràcia",228100,"Pérez Galdós / Nil Fabra                          ","0011 0011","Dimecres","Dc","Laboral",2017,10,"Octubre",18,21,"Tarda","Col.lisió fronto-lateral","429161.37","4584376.47","2.151354","41.405964"
"2017S008621    ",6,"Gràcia",31,"la Vila de Gràcia",273207,"Rabassa / Martí                                   ","0039 0039","Dijous","Dj","Laboral",2017,10,"Octubre",19,8,"Matí","Col.lisió fronto-lateral","429675.61","4584608.87","2.157475","41.408099"
"2017S006957    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia                                    ","0123 0123","Diumenge","Dg","Laboral",2017,8,"Agost",13,13,"Matí","Xoc contra element estàtic","429313.82","4583891.13","2.153229","41.401609"
"2017S007736    ",6,"Gràcia",31,"la Vila de Gràcia",112004,"Escorial                                          ","0117 0117","Dimarts","Dm","Laboral",2017,9,"Setembre",19,8,"Matí","Altres","429901.83","4584630.98","2.160177","41.408317"
"2017S009014    ",6,"Gràcia",30,"la Salut",176608,"Larrard                                           ","0004 0004","Dimarts","Dm","Laboral",2017,10,"Octubre",31,17,"Tarda","Atropellament","429562.96","4584900.28","2.15609","41.410719"
"2017S004566    ",6,"Gràcia",30,"la Salut",176608,"Mare de Déu de la Salut / Larrard                 ","0004B0006","Dimarts","Dm","Laboral",2017,5,"Maig",23,16,"Tarda","Col.lisió fronto-lateral","429554.63","4584909.14","2.155993","41.410799"
"2017S010488    ",6,"Gràcia",30,"la Salut",152905,"Secretari Coloma / Dalt                           ","0002 0004","Dimarts","Dm","Laboral",2017,12,"Desembre",19,11,"Matí","Col.lisió fronto-lateral","429917.93","4585064.97","2.160318","41.412227"
"2017S009144    ",6,"Gràcia",30,"la Salut",176608,"Mercedes                                          ","0042 0042","Diumenge","Dg","Laboral",2017,11,"Novembre",5,10,"Matí","Atropellament","429390.9","4585086.93","2.15401","41.412379"
"2017S007584    ",6,"Gràcia",30,"la Salut",344000,"Dalt / Massens                                    ","0052 0052","Dimecres","Dc","Laboral",2017,9,"Setembre",13,14,"Tarda","Abast","429467.42","4584746.72","2.154971","41.409323"
"2017S007027    ",6,"Gràcia",30,"la Salut",344000,"Dalt                                              ","0060 0060","Dimecres","Dc","Laboral",2017,8,"Agost",16,21,"Tarda","Abast","429512.86","4584781.03","2.155505","41.409643"
"2017S009517    ",6,"Gràcia",30,"la Salut",336806,"Dalt                                              ","0001 0001","Dijous","Dj","Laboral",2017,11,"Novembre",16,14,"Tarda","Abast","429810.99","4585087.08","2.159035","41.412425"
"2017S002283    ",6,"Gràcia",31,"la Vila de Gràcia",328309,"TRAV DALT                                         ","0057 0057","Dimecres","Dc","Laboral",2017,3,"Març",22,8,"Matí","Abast","429687.34","4584832.64","2.157593","41.410117"
"2017S007623    ",6,"Gràcia",31,"la Vila de Gràcia",356803,"Perla                                             ","0016 0016","Dijous","Dj","Laboral",2017,9,"Setembre",14,23,"Nit","Xoc contra element estàtic","429658.49","4584095.66","2.157332","41.403477"
"2017S007785    ",6,"Gràcia",31,"la Vila de Gràcia",356803,"Perla                                             ","0016 0016","Dimecres","Dc","Laboral",2017,9,"Setembre",20,15,"Tarda","Xoc contra element estàtic","429658.49","4584095.66","2.157332","41.403477"
"2017S007770    ",6,"Gràcia",31,"la Vila de Gràcia",341307,"Josep Torres                                      ","0023 0023","Dimarts","Dm","Laboral",2017,9,"Setembre",19,17,"Tarda","Xoc contra element estàtic","430041.39","4583833.67","2.161944","41.40115"
"2017S001168    ",6,"Gràcia",31,"la Vila de Gràcia",109203,"JOAN BLANQUES                                     ","0023 0023","Dissabte","Ds","Laboral",2017,2,"Febrer",11,21,"Tarda","Atropellament","429795.07","4584347.95","2.158941","41.405758"
"2017S008557    ",6,"Gràcia",31,"la Vila de Gràcia",144601,"Diagonal                                          ","0452 0454","Dimarts","Dm","Laboral",2017,10,"Octubre",17,22,"Nit","Caiguda (dues rodes)","429685.23","4583301.92","2.157747","41.396328"
"2017S007364    ",6,"Gràcia",31,"la Vila de Gràcia",144601,"Diagonal / Minerva                                ","0466 0466","Diumenge","Dg","Laboral",2017,9,"Setembre",3,10,"Matí","Col.lisió fronto-lateral","429600.32","4583274.6","2.156734","41.396077"
"2017S006440    ",6,"Gràcia",31,"la Vila de Gràcia",144601,"Diagonal / Augusta                                ","0478 0480","Dimarts","Dm","Laboral",2017,7,"Juliol",18,18,"Tarda","Xoc contra element estàtic","429530.55","4583251.87","2.155899","41.395864"
"2017S006399    ",6,"Gràcia",31,"la Vila de Gràcia",90502,"Diagonal                                          ","0321 0321","Divendres","Dv","Laboral",2017,7,"Juliol",21,19,"Tarda","Abast","429854.46","4583372.76","2.15976","41.396982"
"2017S002422    ",6,"Gràcia",31,"la Vila de Gràcia",124400,"AV DIAGONAL / Via Augusta                         ","0011B0011B","Diumenge","Dg","Laboral",2017,3,"Març",26,1,"Nit","Atropellament","429777.54","4583525.9","2.158821","41.398353"
"2017S010217    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia / Gràcia                           ","0072 0072","Dissabte","Ds","Laboral",2017,12,"Desembre",9,15,"Tarda","Abast","429511.54","4583692.99","2.15562","41.399834"
"2017S009283    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia                                    ","0026 0026","Dijous","Dj","Laboral",2017,11,"Novembre",9,17,"Tarda","Col.lisió lateral","429634.25","4583550.25","2.157108","41.398566"
"2017S010575    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia                                    ","0026 0026","Dijous","Dj","Laboral",2017,12,"Desembre",21,18,"Tarda","Col.lisió lateral","429634.25","4583550.25","2.157108","41.398566"
"2017S003019    ",6,"Gràcia",31,"la Vila de Gràcia",201501,"Bonavista / Martínez de la Rosa                   ","0002 0002","Dissabte","Ds","Laboral",2017,4,"Abril",1,17,"Tarda","Xoc contra element estàtic","429900.6","4583573.27","2.160287","41.398796"
"2017S001592    ",6,"Gràcia",31,"la Vila de Gràcia",208001,"AV DIAGONAL / Pg Gràcia                           ","0037 0037","Diumenge","Dg","Laboral",2017,2,"Febrer",26,18,"Tarda","Atropellament","429857.06","4583692.76","2.159759","41.399865"
"2017S002370    ",6,"Gràcia",31,"la Vila de Gràcia",208001,"CÒRSEGA                                           ","0039 0041","Divendres","Dv","Laboral",2017,3,"Març",24,14,"Tarda","Caiguda (dues rodes)","429851.48","4583700.41","2.159686","41.399936"
"2017S003765    ",6,"Gràcia",31,"la Vila de Gràcia",212508,"Minerva                                           ","0007 0007","Dimecres","Dc","Laboral",2017,4,"Abril",26,20,"Tarda","Caiguda (dues rodes)","429575.7","4583313.8","2.15643","41.396426"
"2017S008359    ",6,"Gràcia",31,"la Vila de Gràcia",344101,"Augusta / Gràcia                                  ","0094 0094","Dimarts","Dm","Laboral",2017,10,"Octubre",10,14,"Tarda","Caiguda (dues rodes)","429337.55","4583550.05","2.153556","41.39854"
"2017S009246    ",6,"Gràcia",31,"la Vila de Gràcia",28000,"Augusta                                           ","0028 0030","Dimecres","Dc","Laboral",2017,11,"Novembre",8,18,"Tarda","Col.lisió lateral","429397.73","4583448.93","2.154285","41.397627"
"2017S001243    ",7,"Horta-Guinardó",38,"la Teixonera",298707,"SANTA ROSALIA / Fastenrath                        ","0025 0025","Dimarts","Dm","Laboral",2017,2,"Febrer",14,20,"Tarda","Col.lisió fronto-lateral","428860.71","4586258.15","2.147531","41.422888"
"2017S007673    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall                                      ","0057 0057","Dissabte","Ds","Laboral",2017,9,"Setembre",16,17,"Tarda","Caiguda interior vehicle","430204.78","4584730.19","2.16379","41.409244"
"2017S005480    ",7,"Horta-Guinardó",38,"la Teixonera",92202,"Cortada                                           ","0044 0044","Dijous","Dj","Laboral",2017,6,"Juny",22,19,"Tarda","Col.lisió lateral","428869.55","4586413.05","2.147621","41.424285"
"2017S007004    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall / Hipòlit Lázaro                     ","0038 0038","Dimarts","Dm","Laboral",2017,8,"Agost",15,22,"Nit","Col.lisió lateral","430187.22","4584495.54","2.163614","41.407126"
"2017S010464    ",6,"Gràcia",31,"la Vila de Gràcia",340406,"Torrent de les Flors / Bruniquer                  ","0020 0020","Dilluns","Dl","Laboral",2017,12,"Desembre",18,17,"Tarda","Atropellament","429991.8","4584279.83","2.161294","41.405163"
"2017S002175    ",6,"Gràcia",31,"la Vila de Gràcia",340406,"ENCARNACIÓ / Escorial                             ","0024 0024","Divendres","Dv","Laboral",2017,3,"Març",17,23,"Nit","Caiguda (dues rodes)","429979.78","4584296.61","2.161148","41.405315"
"2017S003333    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan / Còrsega                               ","0150 0150","Dimecres","Dc","Laboral",2017,4,"Abril",12,13,"Matí","Caiguda (dues rodes)","430414.03","4583938.84","2.166393","41.402129"
"2017S006031    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan / Indústria                             ","0166 0166","Dimarts","Dm","Laboral",2017,7,"Juliol",11,18,"Tarda","Col.lisió lateral","430356.42","4584004.01","2.165692","41.402718"
"2017S004863    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",289105,"Nàpols / Rosselló                                 ","0373 0373","Divendres","Dv","Laboral",2017,6,"Juny",2,14,"Tarda","Col.lisió lateral","430697.24","4584020.4","2.169769","41.402892"
"2017S007639    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan / Sant Antoni Maria Claret              ","0181 0181","Divendres","Dv","Laboral",2017,9,"Setembre",15,12,"Matí","Atropellament","430228.57","4584054.08","2.164155","41.403157"
"2017S008943    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan                                         ","0183 0187","Diumenge","Dg","Laboral",2017,10,"Octubre",29,11,"Matí","Caiguda (dues rodes)","430186.65","4584096.83","2.163648","41.403532"
"2017S010179    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",344101,"Gràcia                                            ","0236 0236","Dimecres","Dc","Laboral",2017,12,"Desembre",6,13,"Matí","Col.lisió lateral","430176.91","4584236.18","2.163512","41.404792"
"2017S008834    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",161407,"Indústria / Sardenya                              ","0085 0085","Dimecres","Dc","Laboral",2017,10,"Octubre",25,16,"Tarda","Atropellament","430670.41","4584358.59","2.169408","41.405934"
"2017S007620    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret / Roger de Flor          ","0029 0029","Dijous","Dj","Laboral",2017,9,"Setembre",14,19,"Tarda","Caiguda (dues rodes)","430336.04","4584216.02","2.165428","41.404626"
"2017S009181    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret / Grassot                ","0035 0035","Dimarts","Dm","Laboral",2017,11,"Novembre",7,9,"Matí","Col.lisió fronto-lateral","430355.83","4584235.76","2.165653","41.404798"
"2017S000663    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",90502,"CÒRSEGA / Pg Sant Joan                            ","0505 0505","Dimecres","Dc","Laboral",2017,1,"Gener",25,15,"Tarda","Atropellament","430659.9","4584162.12","2.169298","41.404167"
"2017S008139    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"Sardenya / Taxdirt                                ","0463 0463","Dimarts","Dm","Laboral",2017,10,"Octubre",3,6,"Matí","Col.lisió fronto-lateral","430364.1","4584705.48","2.165707","41.409032"
"2017S008444    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",161407,"Indústria                                         ","0054 0056","Divendres","Dv","Laboral",2017,10,"Octubre",13,20,"Tarda","Caiguda (dues rodes)","430579.4","4584238.84","2.168333","41.404845"
"2017S002060    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",225500,"CÒRSEGA / Sicília                                 ","0352 0352","Dimarts","Dm","Laboral",2017,3,"Març",14,14,"Tarda","Col.lisió lateral","430367.01","4584350.07","2.165784","41.405835"
"2017S010103    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret                          ","0045 0045","Dilluns","Dl","Laboral",2017,12,"Desembre",4,9,"Matí","Abast","430456.05","4584335.31","2.16685","41.405708"
"2017S000243    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"ROSSELLÓ / Sicília                                ","0417 0417","Dimarts","Dm","Laboral",2017,1,"Gener",10,17,"Tarda","Abast","430495.86","4584570.35","2.16729","41.407828"
"2017S008321    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",286504,"Roger de Flor / Indústria                         ","0263 0263","Dilluns","Dl","Laboral",2017,10,"Octubre",9,13,"Matí","Col.lisió fronto-lateral","430389.98","4584104.49","2.166075","41.403622"
"2017S000425    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",197700,"ROGER DE FLOR / Còrsega                           ","0006 0006","Dilluns","Dl","Laboral",2017,1,"Gener",16,18,"Tarda","Col.lisió fronto-lateral","430669.46","4584055.53","2.16943","41.403204"
"2017S005910    ",6,"Gràcia",31,"la Vila de Gràcia",109203,"Torrent de les Flors / Encarnació                 ","0041 0041","Dijous","Dj","Laboral",2017,7,"Juliol",6,23,"Nit","Col.lisió fronto-lateral","429874.49","4584412.5","2.159879","41.406351"
"2017S007050    ",6,"Gràcia",31,"la Vila de Gràcia",109203,"Escorial / Encarnació                             ","0073 0075","Dijous","Dj","Laboral",2017,8,"Agost",17,22,"Nit","Col.lisió fronto-lateral","429984.49","4584502.45","2.161184","41.407171"
"2017S004679    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",148409,"Sant Cugat                                        ","0331 0331","Dissabte","Ds","Laboral",2017,5,"Maig",27,1,"Nit","Xoc contra element estàtic","427504.2","4587232.61","2.131189","41.431539"
"2017S000435    ",7,"Horta-Guinardó",40,"Montbau",328207,"CTRA B-20 (LLOBRE)                                ","0027 0027","Dimarts","Dm","Laboral",2017,1,"Gener",17,8,"Matí","Abast","428335.65","4587273.68","2.141129","41.431983"
"2017S001547    ",7,"Horta-Guinardó",40,"Montbau",354706,"PG VALL D'HEBRON                                  ","0002 0008","Divendres","Dv","Laboral",2017,2,"Febrer",24,18,"Tarda","Abast","428217.74","4587055.92","2.139743","41.430009"
"2017S000510    ",7,"Horta-Guinardó",40,"Montbau",269709,"AV JORDÀ / Judea                                  ","0008 0008","Dijous","Dj","Laboral",2017,1,"Gener",19,11,"Matí","Col.lisió fronto-lateral","428377.12","4587015.75","2.141662","41.429663"
"2017S006423    ",7,"Horta-Guinardó",40,"Montbau",701267,"B-20 (Llobregat)                                  ",1070000,"Diumenge","Dg","Laboral",2017,7,"Juliol",23,5,"Nit","Xoc contra element estàtic","428441.28","4586554.86","2.142483","41.425516"
"2017S004065    ",7,"Horta-Guinardó",40,"Montbau",701267,"B-20 (Llobregat)                                  ",1080000,"Dilluns","Dl","Laboral",2017,5,"Maig",8,7,"Matí","Abast","428474.91","4586649.84","2.142866","41.426375"
"2017S008383    ",7,"Horta-Guinardó",40,"Montbau",701267,"Vall d'Hebron                                     ",1090000,"Dimecres","Dc","Laboral",2017,10,"Octubre",11,8,"Matí","Caiguda interior vehicle","428509.16","4586744.68","2.143274","41.427234"
"2017S009767    ",7,"Horta-Guinardó",40,"Montbau",701267,"B-20 (Llobregat)                                  ",1100000,"Divendres","Dv","Laboral",2017,11,"Novembre",24,7,"Matí","Col.lisió lateral","428543.18","4586839.61","2.143669","41.428092"
"2017S005968    ",7,"Horta-Guinardó",40,"Montbau",701267,"Dalt (Llobregat)                                  ",1100000,"Diumenge","Dg","Laboral",2017,7,"Juliol",9,15,"Tarda","Bolcada (més de dues rodes)","428543.18","4586839.61","2.143669","41.428092"
"2017S007459    ",7,"Horta-Guinardó",40,"Montbau",701267,"Vall d'Hebron                                     ",1130000,"Dijous","Dj","Laboral",2017,9,"Setembre",7,16,"Tarda","Col.lisió lateral","428643.58","4587123.26","2.144833","41.430659"
"2017S001629    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",366909,"CTRA SANT CUGAT                                   ","0043 0043","Dimarts","Dm","Laboral",2017,2,"Febrer",28,3,"Nit","Xoc contra element estàtic","426682.26","4586447.98","2.121447","41.424394"
