Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S000112    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Rosselló / Dos de Maig                            ,,Dissabte,Ds,Laboral,2019,1,Gener,5,23,Nit,Caiguda (dues rodes),431461.64 ,4584743.79,2.178742353219286,41.40949559836151
2019S003119    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,268003,Provença / Independència                          ,,Dimecres,Dc,Laboral,2019,4,Abril,24,9,Matí,Col.lisió fronto-lateral,431660.6  ,4584737.39,2.1811233150522504,41.40945492224777
2019S001858    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca                                          ,529-531   ,Dissabte,Ds,Laboral,2019,3,Març,9,8,Matí,Caiguda interior vehicle,431770.4  ,4584683.83,2.182442944078734,41.40898187140491
2019S009731    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca                                          ,509,Dimecres,Dc,Laboral,2019,12,Desembre,18,7,Matí,Caiguda (dues rodes),431675.38 ,4584591.49,2.1813166317510535,41.40814211992774
2019S004402    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Aragó / Independència                             ,,Dimecres,Dc,Laboral,2019,6,Juny,5,10,Matí,Col.lisió lateral,431934.16 ,4584454.66,2.184427871064468,41.40693173533352
2019S004695    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Aragó / Meridiana                                 ,,Dissabte,Ds,Laboral,2019,6,Juny,15,14,Tarda,Col.lisió fronto-lateral,432131.07 ,4584631.66,2.186763614734837,41.40854257748857
2019S001799    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,156305,Historiador Maians                                ,14,Dijous,Dj,Laboral,2019,3,Març,7,11,Matí,Atropellament,431769.43 ,4584944.37,2.1824019174284603,41.41132836459462
2019S002337    ,10,Sant Martí,72,Sant Martí de Provençals,322608,Guipúscoa / Selva de Mar                          ,,Dimarts,Dm,Laboral,2019,3,Març,26,10,Matí,Col.lisió lateral,433083.45 ,4585580.97,2.198052034813021,41.41717261851774
2019S000266    ,10,Sant Martí,65,el Clot,169409,Corts Catalanes / Glòries Catalanes               ,,Divendres,Dv,Laboral,2019,1,Gener,11,15,Tarda,Col.lisió fronto-lateral,432042,4583976.74,2.185771695617578,41.402636438446066
2019S005254    ,10,Sant Martí,65,el Clot,169409,Badajoz / Glòries Catalanes                       ,,Dimecres,Dc,Laboral,2019,7,Juliol,3,22,Nit,Col.lisió lateral,432278.76 ,4584102.02,2.1885898201505896,41.403784794566356
2019S008699    ,10,Sant Martí,65,el Clot,169409,Glòries Catalanes / Badajoz                       ,,Dissabte,Ds,Laboral,2019,11,Novembre,9,12,Matí,Abast,432278.76 ,4584102.02,2.1885898201505896,41.403784794566356
2019S005495    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa                                         ,70-74     ,Dijous,Dj,Laboral,2019,7,Juliol,11,13,Matí,Altres,433066.85 ,4585534.2 ,2.1978586012837398,41.41674999478371
2019S005573    ,10,Sant Martí,65,el Clot,18505,Aragó                                             ,560,Diumenge,Dg,Laboral,2019,7,Juliol,14,12,Matí,Abast,431964.93 ,4584467.51,2.184794524043991,41.407050078846076
2019S004359    ,10,Sant Martí,72,Sant Martí de Provençals,86200,Fluvià / Concili de Trento                        ,,Dimarts,Dm,Laboral,2019,6,Juny,4,10,Matí,Col.lisió fronto-lateral,432962.58 ,4585309.15,2.1966360114480867,41.41471435255462
2019S009830    ,10,Sant Martí,65,el Clot,81603,Meridiana / Clot                                  ,,Divendres,Dv,Laboral,2019,12,Desembre,20,20,Tarda,Col.lisió lateral,432127.7  ,4584285.31,2.1867621999075477,41.405422856717955
2019S002189    ,10,Sant Martí,65,el Clot,60400,Aragó                                             ,625-629   ,Dimecres,Dc,Laboral,2019,3,Març,20,18,Tarda,Col.lisió fronto-lateral,432261.78 ,4584802.09,2.1883082238912546,41.410088614670116
2019S002077    ,10,Sant Martí,65,el Clot,169409,Corts Catalanes                                   ,866-870   ,Dissabte,Ds,Laboral,2019,3,Març,16,21,Tarda,Abast,432434.42 ,4584324.84,2.190426973239485,41.4058047647184
2019S004747    ,10,Sant Martí,65,el Clot,169409,Corts Catalanes / Llacuna                         ,859,Dilluns,Dl,Laboral,2019,6,Juny,17,12,Matí,Atropellament,432515.37 ,4584477.06,2.191378359079292,41.40718256100066
2019S008715    ,10,Sant Martí,65,el Clot,226400,Las Navas de Tolosa / Aragó                       ,,Divendres,Dv,Laboral,2019,11,Novembre,15,7,Matí,Caiguda (dues rodes),432504.38 ,4585011.18,2.191187218968131,41.41199224504784
2019S000284    ,10,Sant Martí,65,el Clot,226400,Las Navas de Tolosa / València                    ,,Dissabte,Ds,Laboral,2019,1,Gener,12,12,Matí,Abast,432411.1  ,4585107.29,2.1900604747593597,41.412850018285965
2019S001999    ,10,Sant Martí,65,el Clot,42306,Bilbao / Verneda                                  ,,Dijous,Dj,Laboral,2019,3,Març,14,16,Tarda,Caiguda (dues rodes),432544.75 ,4584970.03,2.191674795873691,41.41162501773283
2019S002427    ,10,Sant Martí,65,el Clot,350308,València / Las Navas de Tolosa                    ,,Dijous,Dj,Laboral,2019,3,Març,28,20,Tarda,Col.lisió lateral,432411.1  ,4585107.29,2.1900604747593597,41.412850018285965
2019S002654    ,10,Sant Martí,65,el Clot,350308,València / Las Navas de Tolosa                    ,,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,Col.lisió fronto-lateral,432411.1  ,4585107.29,2.1900604747593597,41.412850018285965
2019S002858    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,283200,Ripollès                                          ,7,Dijous,Dj,Laboral,2019,4,Abril,11,7,Matí,Atropellament,431858.89 ,4585037.92,2.1834616425265905,41.41217853149879
2019S008824    ,10,Sant Martí,70,el Besòs i el Maresme,186703,Llull                                             ,417,Dijous,Dj,Laboral,2019,11,Novembre,14,9,Matí,Xoc contra element estàtic,434857.82 ,4585254.2 ,2.219317446408782,41.41437554075891
2019S009681    ,10,Sant Martí,72,Sant Martí de Provençals,15201,Andrade                                           ,151,Dilluns,Dl,Laboral,2019,12,Desembre,16,13,Matí,Caiguda (dues rodes),433333.79 ,4585465.51,2.201060063885299,41.41615355449613
2019S009616    ,10,Sant Martí,73,la Verneda i la Pau,195409,Maresme                                           ,234-236   ,Divendres,Dv,Laboral,2019,12,Desembre,13,17,Tarda,Col.lisió lateral,433637.48 ,4585977.08,2.204637405524155,41.42078624723149
2019S004224    ,10,Sant Martí,73,la Verneda i la Pau,357602,Verneda                                           ,105-109   ,Divendres,Dv,Laboral,2019,5,Maig,31,10,Matí,Atropellament,433636.67 ,4586848.25,2.2045319518006825,41.428632469805265
2019S009159    ,10,Sant Martí,73,la Verneda i la Pau,343200,Santander / Trajana                               ,,Dimecres,Dc,Laboral,2019,11,Novembre,27,8,Matí,Abast,433501.25 ,4586845.07,2.2029117337618884,41.428592611832514
2019S008615    ,10,Sant Martí,71,Provençals del Poblenou,94300,Josep Pla / Cristóbal de Moura                    ,,Dijous,Dj,Laboral,2019,11,Novembre,7,9,Matí,Caiguda interior vehicle,434039.87 ,4585166.59,2.2095407417093917,41.413519646760165
2019S006656    ,10,Sant Martí,70,el Besòs i el Maresme,266405,Prim / Llull                                      ,,Dimarts,Dm,Laboral,2019,8,Agost,27,12,Matí,Caiguda (dues rodes),434701.03 ,4585065.69,2.217461925677711,41.41266495142161
2019S002764    ,10,Sant Martí,68,el Poblenou,30500,Badajoz / Pujades                                 ,,Dilluns,Dl,Laboral,2019,4,Abril,8,15,Tarda,Col.lisió lateral,432888.8  ,4583472.91,2.1959572057213026,41.398169867875104
2019S005116    ,10,Sant Martí,68,el Poblenou,62609,Icària                                            ,217,Divendres,Dv,Laboral,2019,6,Juny,28,20,Tarda,Abast,433289.21 ,4583100.77,2.200787723402631,41.39485150430448
2019S001572    ,10,Sant Martí,68,el Poblenou,700654,Litoral (Besòs)                                   ,E23       ,Dimecres,Dc,Laboral,2019,2,Febrer,27,17,Tarda,Abast,433600.12 ,4582986.31,2.204519019545959,41.393846372825045
2019S008184    ,10,Sant Martí,68,el Poblenou,186703,Llull / Llacuna                                   ,,Dimecres,Dc,Laboral,2019,10,Octubre,23,10,Matí,Col.lisió fronto-lateral,433269.83 ,4583656.06,2.200494632263953,41.39985119403373
2019S005275    ,10,Sant Martí,71,Provençals del Poblenou,253902,Bilbao / Perú                                     ,,Dijous,Dj,Laboral,2019,7,Juliol,4,14,Tarda,Caiguda (dues rodes),432901.43 ,4584611.26,2.1959818994719065,41.40842361633955
2019S004988    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31                                              ,K2080     ,Dimecres,Dc,Laboral,2019,6,Juny,26,9,Matí,Col.lisió lateral,433723.92 ,4585600.72,2.205713011851543,41.417403660705205
2019S004153    ,10,Sant Martí,71,Provençals del Poblenou,42306,Bilbao / Sant Joan de Malta                       ,,Dimecres,Dc,Laboral,2019,5,Maig,29,13,Matí,Col.lisió fronto-lateral,432852.25 ,4584659.94,2.19538813714035,41.408857945322374
2019S005416    ,10,Sant Martí,71,Provençals del Poblenou,253902,Perú                                              ,214-226   ,Dimarts,Dm,Laboral,2019,7,Juliol,9,8,Matí,Col.lisió fronto-lateral,433535.08 ,4585214.14,2.2034960958284824,41.413906258895985
2019S009188    ,10,Sant Martí,71,Provençals del Poblenou,253902,Bac de Roda / Perú                                ,,Dimecres,Dc,Laboral,2019,11,Novembre,27,21,Tarda,Col.lisió fronto-lateral,433186.49 ,4584891.95,2.1993611054972275,41.41097546679601
2019S005895    ,10,Sant Martí,71,Provençals del Poblenou,701414,Corts Catalanes / Bac de Roda                     ,,Dimecres,Dc,Laboral,2019,7,Juliol,24,18,Tarda,Col.lisió lateral,433081.87 ,4584996.69,2.198097858996542,41.411910102926626
2019S009232    ,10,Sant Martí,71,Provençals del Poblenou,701414,Corts Catalanes                                   ,1068-1070 ,Divendres,Dv,Laboral,2019,11,Novembre,29,8,Matí,Abast,433509.21 ,4585341.22,2.2031725914275713,41.415048677467254
2019S006242    ,10,Sant Martí,71,Provençals del Poblenou,701414,Selva de Mar / Corts Catalanes                    ,,Dilluns,Dl,Laboral,2019,8,Agost,5,21,Tarda,Abast,433372.35 ,4585277.86,2.2015421213215465,41.4144666653034
2019S000986    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31                                              ,K2075     ,Dijous,Dj,Laboral,2019,2,Febrer,7,7,Matí,Col.lisió lateral,433366.47 ,4585249.15,2.20147493786405,41.41420759695563
2019S009229    ,10,Sant Martí,71,Provençals del Poblenou,30409,Bac de Roda / Perú                                ,,Divendres,Dv,Laboral,2019,11,Novembre,29,9,Matí,Atropellament,433186.49 ,4584891.95,2.1993611054972275,41.41097546679601
2019S007218    ,10,Sant Martí,68,el Poblenou,180401,Lope de Vega                                      ,115,Dijous,Dj,Laboral,2019,9,Setembre,19,7,Matí,Col.lisió lateral,433414.33 ,4584259.98,2.2021565645427934,41.40530248235332
2019S008936    ,10,Sant Martí,68,el Poblenou,180401,Lope de Vega                                      ,132,Dimarts,Dm,Laboral,2019,11,Novembre,19,12,Matí,Col.lisió fronto-lateral,433414.44 ,4584293.03,2.2021542388779816,41.40560016080474
2019S004163    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,110009,Ramon Turró / Fluvià                              ,,Dimecres,Dc,Laboral,2019,5,Maig,29,17,Tarda,Col.lisió fronto-lateral,434031.2  ,4584218.3 ,2.2095405512808473,41.4049780214493
2019S008166    ,10,Sant Martí,68,el Poblenou,115603,Pujades / Espronceda                              ,,Dimarts,Dm,Laboral,2019,10,Octubre,22,16,Tarda,Col.lisió fronto-lateral,433649.35 ,4584225.94,2.20497177575491,41.40501535817992
2019S001590    ,10,Sant Martí,68,el Poblenou,346800,Poblenou / Sancho de Ávila                        ,,Dijous,Dj,Laboral,2019,2,Febrer,28,7,Matí,Caiguda (dues rodes),432988.58 ,4584131.29,2.197077721416571,41.40410798844872
2019S002676    ,10,Sant Martí,68,el Poblenou,30409,Bac de Roda / Antic de València                   ,,Divendres,Dv,Laboral,2019,4,Abril,5,15,Tarda,Col.lisió fronto-lateral,433607.3  ,4584461.61,2.2044428537242657,41.40713447602253
2019S008614    ,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat)                               ,K75       ,Dijous,Dj,Laboral,2019,11,Novembre,7,8,Matí,Col.lisió lateral,433762.35 ,4583188.31,2.206437259447335,41.39567911732786
2019S001760    ,10,Sant Martí,68,el Poblenou,196707,Marià Aguiló / Joncar                             ,,Dimecres,Dc,Laboral,2019,3,Març,6,10,Matí,Atropellament,433548.52 ,4583758.91,2.203816930907196,41.400800644134314
2019S004710    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,76807,Pujades / Sardenya                                ,,Dissabte,Ds,Laboral,2019,6,Juny,15,21,Tarda,Col.lisió fronto-lateral,432209.39 ,4582829.67,2.1879026618580815,41.39231937126724
2019S009034    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,76807,Sardenya                                          ,56-62     ,Divendres,Dv,Laboral,2019,11,Novembre,22,9,Matí,Caiguda (dues rodes),432371.49 ,4582680.73,2.1898580783821564,41.390991591261226
2019S003338    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,701869,Glòries Catalanes                                 ,37-38     ,Dimecres,Dc,Laboral,2019,5,Maig,1,6,Matí,Xoc contra element estàtic,432223.28 ,4583970.11,2.187940939783741,41.40259205044753
2019S008619    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209900,Sardenya / Meridiana                              ,,Dijous,Dj,Laboral,2019,11,Novembre,7,11,Matí,Col.lisió fronto-lateral,432116.2  ,4582922.61,2.1867776512407735,41.39314857456849
2019S001262    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,270901,Pamplona / Pujades                                ,,Diumenge,Dg,Laboral,2019,2,Febrer,17,2,Nit,Col.lisió fronto-lateral,432610.79 ,4583198.24,2.1926624432199424,41.39567273064913
2019S007704    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,286504,Roger de Flor / Almogàvers                        ,,Diumenge,Dg,Laboral,2019,10,Octubre,6,12,Matí,Col.lisió lateral,431736.83 ,4582736.66,2.1822612201376,41.391441635590304
2019S007512    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,29206,Àvila / Pujades                                   ,,Dilluns,Dl,Laboral,2019,9,Setembre,30,13,Matí,Col.lisió fronto-lateral,432792.8  ,4583380.53,2.194819184217384,41.39732980495555
2019S001727    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,171400,Almogàvers / Joan d'Àustria                       ,,Dimarts,Dm,Laboral,2019,3,Març,5,9,Matí,Col.lisió fronto-lateral,432222.53 ,4583203.26,2.188017944961234,41.39568526463884
2019S004981    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,330107,Tànger                                            ,46,Dimarts,Dm,Laboral,2019,6,Juny,25,19,Tarda,Col.lisió fronto-lateral,432378.12 ,4583707.47,2.1898225428236096,41.40023961116547
2019S004027    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària                                      ,103,Divendres,Dv,Laboral,2019,5,Maig,24,20,Tarda,Abast,434902.4  ,4584670.66,2.21991370169196,41.40912340963803
2019S006727    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701278,Taulat                                            ,272-278   ,Divendres,Dv,Laboral,2019,8,Agost,30,10,Matí,Xoc contra element estàtic,434793.52 ,4584788.69,2.2185983832022975,41.4101776270886
2019S002746    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701278,Taulat                                            ,173-175   ,Dilluns,Dl,Laboral,2019,4,Abril,8,8,Matí,Col.lisió frontal,433886.31 ,4583828.86,2.2078498839303884,41.40145854962964
2019S008284    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar / Taulat                             ,,Dissabte,Ds,Laboral,2019,10,Octubre,26,10,Matí,Col.lisió frontal,434338.63 ,4584291.82,2.21321024468678,41.40566539931135
2019S008258    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel                                         ,52,Divendres,Dv,Laboral,2019,10,Octubre,25,9,Matí,Caiguda (dues rodes),430783.34 ,4580931.82,2.1710638903094597,41.37510454852599
2019S009737    ,1,Ciutat Vella,1,el Raval,86902,Nou de la Rambla                                  ,105,Dimarts,Dm,Laboral,2019,12,Desembre,17,8,Matí,Altres,430721.89 ,4580947.36,2.1703273499441287,41.375239215791
2019S007489    ,1,Ciutat Vella,1,el Raval,86902,Paral·lel                                         ,56-58     ,Diumenge,Dg,Laboral,2019,9,Setembre,29,17,Tarda,Abast,430748.54 ,4580934.89,2.1706474331412657,41.37512920049284
2019S005957    ,1,Ciutat Vella,1,el Raval,86902,Paral·lel / Nou de la Rambla                      ,,Dissabte,Ds,Laboral,2019,7,Juliol,27,0,Nit,Col.lisió lateral,430686.86 ,4580920.06,2.1699116193492904,41.37499031444859
2019S007462    ,1,Ciutat Vella,1,el Raval,157909,Hospital                                          ,71,Dissabte,Ds,Laboral,2019,9,Setembre,28,12,Matí,Atropellament,430730.18 ,4581524.32,2.170360436255171,41.38043638325314
2019S004844    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,367504,Doctor Trueta / Àvila                             ,,Dijous,Dj,Laboral,2019,6,Juny,20,18,Tarda,Col.lisió fronto-lateral,433073.95 ,4583092.36,2.1982139792025506,41.39475784557319
2019S007767    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,62609,Icària / Marina                                   ,,Dimarts,Dm,Laboral,2019,10,Octubre,8,14,Tarda,Atropellament,432751.35 ,4582465.56,2.194425146023613,41.389085530501795
2019S006469    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,62609,Icària                                            ,141,Dissabte,Ds,Laboral,2019,8,Agost,17,13,Matí,Atropellament,432866.43 ,4582626.57,2.1957835961739964,41.390545318454336
2019S008988    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral / Arquitecte Sert                         ,,Dimecres,Dc,Laboral,2019,11,Novembre,20,21,Tarda,Col.lisió lateral,433211.5  ,4582488.33,2.199925892229798,41.38932901025821
2019S005119    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Voluntaris Olímpics                               ,0,Dissabte,Ds,Laboral,2019,6,Juny,29,11,Matí,Caiguda (dues rodes),432888.89 ,4582323.45,2.1960858514749746,41.387817100437374
2019S007360    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700661,Joan Miró                                         ,3,Dimarts,Dm,Laboral,2019,9,Setembre,24,17,Tarda,Col.lisió lateral,432874.98 ,4582493.71,2.1959005997581063,41.38934941005871
2019S009387    ,1,Ciutat Vella,1,el Raval,140203,Portal de Santa Madrona / Drassanes               ,,Dijous,Dj,Laboral,2019,12,Desembre,5,11,Matí,Col.lisió fronto-lateral,431141.53 ,4581056.3 ,2.175332633904887,41.37625646684461
2019S009358    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,110009,Ramon Turró / Joan d'Àustria                      ,,Dimecres,Dc,Laboral,2019,12,Desembre,4,8,Matí,Col.lisió fronto-lateral,432595.71 ,4582811.33,2.192525202162199,41.392186708530716
2019S007734    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,22,Dilluns,Dl,Laboral,2019,10,Octubre,7,13,Matí,Col.lisió lateral,431442.72 ,4581217.69,2.1789157708943145,41.377735801094744
2019S005198    ,1,Ciutat Vella,2,el Barri Gòtic,246204,Colom / Parc                                      ,,Dimarts,Dm,Laboral,2019,7,Juliol,2,9,Matí,Col.lisió fronto-lateral,431432.64 ,4581161.43,2.1788016126786265,41.3772282280516
2019S006570    ,1,Ciutat Vella,2,el Barri Gòtic,701265,Sota Muralla                                      ,1,Dijous,Dj,Laboral,2019,8,Agost,22,17,Tarda,Xoc contra element estàtic,431749.46 ,4581607.43,2.1825396819216003,41.38127216082256
2019S003113    ,1,Ciutat Vella,2,el Barri Gòtic,701266,B-10 (Llobregat)                                  ,K104      ,Dimecres,Dc,Laboral,2019,4,Abril,24,4,Nit,Resta sortides de via,431572.69 ,4581329.72,2.1804572297839795,41.37875589324853
2019S007099    ,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat)                               ,K105      ,Divendres,Dv,Laboral,2019,9,Setembre,13,22,Nit,Xoc contra element estàtic,431520.59 ,4581243.79,2.17984395393839,41.37797751470259
2019S001717    ,1,Ciutat Vella,1,el Raval,34308,Rambla                                            ,133,Dilluns,Dl,Laboral,2019,3,Març,4,20,Tarda,Col.lisió lateral,430689.28 ,4582058.08,2.1698102075854995,41.385240218283926
2019S006998    ,1,Ciutat Vella,1,el Raval,250904,Pelai / Catalunya                                 ,,Dilluns,Dl,Laboral,2019,9,Setembre,9,21,Tarda,Caiguda interior vehicle,430704.97 ,4582088.39,2.1699943712366663,41.38551456185627
2019S002935    ,1,Ciutat Vella,1,el Raval,101609,Doctor Dou / Carme                                ,,Dissabte,Ds,Laboral,2019,4,Abril,13,13,Matí,Atropellament,430654.18 ,4581687.05,2.169432975848346,41.38189547116227
2019S005301    ,1,Ciutat Vella,1,el Raval,108506,Elisabets / Notariat                              ,,Dijous,Dj,Laboral,2019,7,Juliol,4,17,Tarda,Atropellament,430587.51 ,4581859.91,2.1686158848550394,41.383446593874524
2019S009040    ,1,Ciutat Vella,1,el Raval,67307,Carme                                             ,67,Divendres,Dv,Laboral,2019,11,Novembre,22,11,Matí,Atropellament,430512.97 ,4581568.32,2.1677579785181904,41.38081391650142
2019S002188    ,1,Ciutat Vella,3,la Barceloneta,194100,La Maquinista / Sant Miquel                       ,,Dimecres,Dc,Laboral,2019,3,Març,20,22,Nit,Col.lisió fronto-lateral,432197.05 ,4581528,2.1879009726206142,41.38059466386408
2019S005737    ,1,Ciutat Vella,3,la Barceloneta,224904,Joan Borbó Comte Barcelona                        ,33-34     ,Divendres,Dv,Laboral,2019,7,Juliol,19,14,Tarda,Col.lisió fronto-lateral,432208.15 ,4581319.81,2.1880570314101706,41.378720507090065
2019S005806    ,1,Ciutat Vella,3,la Barceloneta,700813,Doctor Aiguader / Pizarro                         ,,Dilluns,Dl,Laboral,2019,7,Juliol,22,12,Matí,Col.lisió lateral,432183.28 ,4581788.33,2.187707130597679,41.38293820054631
2019S008592    ,1,Ciutat Vella,3,la Barceloneta,701265,B-10 (Besòs)                                      ,K95       ,Dimecres,Dc,Laboral,2019,11,Novembre,6,16,Tarda,Abast,432285.57 ,4581840.35,2.188924548973796,41.383415354989175
2019S006687    ,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besòs)                                   ,S22       ,Dimecres,Dc,Laboral,2019,8,Agost,28,17,Tarda,Caiguda (dues rodes),432352.3  ,4581878.93,2.189718235546475,41.38376845353869
2019S006246    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",700813,Litoral (Llobregat)                               ,K98       ,Dimarts,Dm,Laboral,2019,8,Agost,6,7,Matí,Col.lisió lateral,432018.39 ,4581701.28,2.18574506651127,41.38214023581622
2019S009658    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",700813,Litoral (Llobregat)                               ,K100      ,Diumenge,Dg,Laboral,2019,12,Desembre,15,18,Tarda,Abast,431854.72 ,4581597.37,2.1837995386655678,41.38119048960623
2019S003139    ,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besòs)                                   ,S22       ,Dimecres,Dc,Laboral,2019,4,Abril,24,18,Tarda,Abast multiple,432352.3  ,4581878.93,2.189718235546475,41.38376845353869
2019S002520    ,1,Ciutat Vella,3,la Barceloneta,701266,B-10 (Llobregat)                                  ,K90       ,Dilluns,Dl,Laboral,2019,4,Abril,1,10,Matí,Abast,432683.81 ,4582138.32,2.1936538067073355,41.38613253770332
2019S004753    ,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta                         ,36,Dimarts,Dm,Laboral,2019,6,Juny,18,7,Matí,Xoc contra element estàtic,432803.97 ,4581839.64,2.195123995386601,41.38345249201562
2019S008551    ,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besòs)                                   ,K90       ,Dimarts,Dm,Laboral,2019,11,Novembre,5,14,Tarda,Abast,432696.19 ,4582125.65,2.193803270732229,41.38601946092371
2019S005881    ,1,Ciutat Vella,3,la Barceloneta,701265,B-10 (Besòs)                                      ,E22       ,Dimecres,Dc,Laboral,2019,7,Juliol,24,14,Tarda,Abast,432487.96 ,4581946.87,2.1913329729976216,41.3843917780198
2019S003353    ,1,Ciutat Vella,3,la Barceloneta,701265,B-10 (Besòs)                                      ,E22       ,Dijous,Dj,Laboral,2019,5,Maig,2,9,Matí,Abast,432487.96 ,4581946.87,2.1913329729976216,41.3843917780198
2019S004830    ,2,Eixample,10,Sant Antoni,114000,Paral·lel / Espanya                               ,,Dijous,Dj,Laboral,2019,6,Juny,20,9,Matí,Encalç,428989.31 ,4580940.29,2.1496116429629955,41.3750243018139
2019S005588    ,2,Eixample,10,Sant Antoni,114000,Espanya                                           ,1,Dilluns,Dl,Laboral,2019,7,Juliol,15,10,Matí,Xoc contra element estàtic,429044.34 ,4580985.15,2.1502643773641994,41.37543319728438
2019S006025    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",232902,Jonqueres / Trafalgar                             ,,Dilluns,Dl,Laboral,2019,7,Juliol,29,19,Tarda,Col.lisió lateral,431013.3  ,4582469.71,2.1736381954695294,41.388975498374144
2019S002751    ,2,Eixample,10,Sant Antoni,110803,Entença / Sepúlveda                               ,,Dilluns,Dl,Laboral,2019,4,Abril,8,12,Matí,Col.lisió lateral,429364.56 ,4581149.81,2.154074055027645,41.37694443114607
2019S008959    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85604,Comerç / Comerç                                   ,2,Dimecres,Dc,Laboral,2019,11,Novembre,20,10,Matí,Col.lisió fronto-lateral,431642.2  ,4582528.64,2.1811529483036,41.38956003073553
2019S002850    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana / Manresa                                ,,Dimecres,Dc,Laboral,2019,4,Abril,10,18,Tarda,Caiguda interior vehicle,431531.42 ,4581803.68,2.179910102408122,41.38302115744256
2019S001816    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso                                           ,46,Dijous,Dj,Laboral,2019,3,Març,7,19,Tarda,Abast,431988.26 ,4582087.98,2.185341288212793,41.38562055043737
2019S005599    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell                                    ,131,Dilluns,Dl,Laboral,2019,7,Juliol,15,12,Matí,Col.lisió lateral,429295.75 ,4582154.04,2.153133929120739,41.38598304024622
2019S009259    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria                                          ,177,Divendres,Dv,Laboral,2019,11,Novembre,29,22,Nit,Abast,429074.93 ,4581815.22,2.1505328621106816,41.38291197352106
2019S002671    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,València                                          ,98,Divendres,Dv,Laboral,2019,4,Abril,5,15,Tarda,Col.lisió lateral,429051.64 ,4581804.82,2.1502555696558194,41.38281624888102
2019S001649    ,2,Eixample,9,la Nova Esquerra de l'Eixample,89004,Consell de Cent / Rocafort                        ,,Divendres,Dv,Laboral,2019,3,Març,1,18,Tarda,Col.lisió lateral,429159.08 ,4581551.83,2.1515700005672125,41.38054716071009
